symbol,SL31503,SL32233,SL5883,SL6414,SL6648,SL7629,SL7696,SL7703,SL7799,SL7809,SL7853
RPL28,2351,2513,718,2211,4276,4435,3366,2970,1763,2387,2417
RPL28P2,6,0,2,1,4,2,1,4,4,4,2
RPL28P5,1,1,0,15,4,6,7,11,5,3,7
RPL29,1115,1057,333,1132,2177,2004,1566,1541,943,1206,1335
RPL29P1,0,0,2,10,1,1,3,1,1,0,1
RPL29P2,1,1,0,12,2,2,6,5,1,4,5
RPL29P29,0,1,0,3,1,0,1,0,0,1,2
RPL3,10369,9830,3844,7984,19647,16367,11256,12759,8951,11698,12238
RPL30,275,306,76,180,401,473,353,298,176,209,310
RPL30P1,0,0,0,3,1,0,0,0,0,0,3
RPL30P10,0,0,0,1,0,0,0,0,0,0,1
RPL30P12,0,0,0,0,1,0,0,0,0,0,0
RPL30P13,3,0,5,64,10,11,52,34,23,10,18
RPL30P16,0,2,0,3,0,0,1,0,1,2,1
RPL30P3,0,0,0,3,0,0,0,0,0,0,0
RPL30P5,0,0,0,7,1,0,0,1,1,1,1
RPL30P6,0,0,0,1,0,0,0,0,2,0,0
RPL30P9,0,0,0,4,1,0,0,0,0,0,1
RPL31,1484,1659,410,1123,2889,2855,1996,1658,1195,1228,1642
RPL31P1,0,0,0,0,0,0,0,0,0,2,2
RPL31P10,0,0,0,4,1,0,3,1,3,0,2
RPL31P11,0,0,0,13,2,0,1,1,2,0,2
RPL31P12,0,0,3,0,5,0,0,0,7,0,13
RPL31P13,0,0,0,1,0,0,0,0,0,1,0
RPL31P14,2,0,1,8,7,3,12,9,4,1,6
RPL31P15,0,0,0,0,0,0,0,0,0,0,0
RPL31P16,0,0,0,2,2,1,1,0,0,1,1
RPL31P17,2,1,0,4,7,1,7,5,0,1,9
RPL31P18,2,3,0,8,3,1,0,5,3,0,2
RPL31P19,4,1,2,6,10,4,14,7,5,5,5
RPL31P2,3,1,1,3,6,6,9,7,3,1,4
RPL31P20,1,1,0,4,0,1,1,1,2,3,0
RPL31P21,2,5,2,92,9,3,26,33,10,4,10
RPL31P22,2,0,2,7,2,0,4,6,4,2,5
RPL31P23,0,0,0,4,1,0,1,0,0,0,3
RPL31P24,0,0,0,1,1,1,0,1,0,0,1
RPL31P25,4,11,6,143,32,15,358,132,44,30,52
RPL31P26,1,1,0,4,3,1,9,2,0,2,2
RPL31P27,0,1,3,6,6,8,37,13,2,5,7
RPL31P28,0,0,0,3,3,1,0,0,1,0,0
RPL31P29,0,0,0,3,1,0,0,0,0,0,1
RPL31P30,2,2,0,8,15,6,3,6,6,1,5
RPL31P31,0,0,0,12,1,0,16,4,0,1,4
RPL31P32,0,0,0,1,0,0,0,0,1,0,0
RPL31P33,0,0,0,4,0,0,1,0,0,1,2
RPL31P34,19,14,5,13,34,28,44,61,21,15,30
RPL31P35,0,0,0,5,0,0,1,0,0,1,0
RPL31P36,0,0,1,7,3,1,8,7,1,2,2
RPL31P37,2,1,1,12,4,5,10,2,1,0,5
RPL31P38,5,2,4,13,10,6,32,20,6,11,14
RPL31P39,0,0,0,5,0,0,0,0,0,2,1
RPL31P4,9,8,0,7,9,4,8,0,2,6,3
RPL31P41,0,0,0,2,0,0,1,0,0,0,1
RPL31P42,0,0,0,3,1,0,0,0,1,0,0
RPL31P43,0,0,1,3,0,1,4,0,0,0,0
RPL31P44,0,0,1,7,1,0,1,0,1,1,0
RPL31P48,0,0,0,4,1,0,1,0,0,0,0
RPL31P49,0,0,0,7,5,2,2,2,2,2,4
RPL31P5,1,0,0,13,5,1,9,5,1,3,4
RPL31P50,0,0,0,4,0,1,4,0,2,4,0
RPL31P51,0,0,0,1,1,1,1,1,0,0,0
RPL31P52,8,3,0,30,14,6,32,20,12,8,9
RPL31P53,0,0,0,0,0,0,1,0,0,1,1
RPL31P54,6,1,5,13,20,15,58,25,13,13,22
RPL31P55,0,0,0,1,0,0,1,0,0,1,0
RPL31P56,0,0,0,0,1,0,0,0,0,0,0
RPL31P57,0,0,0,1,1,0,0,0,0,0,1
RPL31P58,5,2,3,22,13,11,45,45,9,16,15
RPL31P59,0,0,0,5,1,0,0,0,0,0,1
RPL31P6,1,0,1,2,1,0,0,1,1,0,1
RPL31P60,0,0,0,6,1,0,1,4,0,2,3
RPL31P61,6,3,3,31,17,15,93,35,9,11,17
RPL31P62,1,0,0,9,2,6,5,6,4,1,4
RPL31P63,0,1,1,10,3,1,1,2,0,1,3
RPL31P7,1,0,0,2,0,1,1,1,1,2,0
RPL31P8,3,14,8,72,27,9,187,88,22,4,34
RPL31P9,0,0,0,0,0,0,0,0,0,0,1
RPL32,1380,1480,226,747,1913,2147,1513,1206,811,897,1351
RPL32P1,0,0,0,1,3,8,0,0,0,1,1
RPL32P13,1,0,2,24,24,8,50,17,6,11,12
RPL32P14,0,0,0,0,0,0,0,0,1,0,0
RPL32P18,5,5,0,8,5,3,11,5,5,4,6
RPL32P19,0,0,0,0,0,0,0,0,0,1,1
RPL32P20,0,0,0,0,2,0,0,0,0,0,1
RPL32P22,6,1,3,3,9,4,3,12,5,6,9
RPL32P23,0,0,0,3,0,0,0,0,0,1,0
RPL32P24,0,0,0,0,0,0,0,0,0,0,0
RPL32P25,0,0,0,1,2,1,0,0,1,0,1
RPL32P26,3,3,0,11,7,7,2,2,1,5,10
RPL32P27,4,3,1,4,8,4,2,5,5,6,6
RPL32P29,0,0,0,0,0,0,0,0,0,0,0
RPL32P3,348,256,247,592,867,613,899,773,452,456,389
RPL32P30,1,1,1,2,6,1,5,1,1,1,2
RPL32P32,10,2,6,18,11,19,50,17,6,13,31
RPL32P35,0,0,0,2,1,1,1,2,1,0,1
RPL32P4,0,0,0,4,0,0,0,0,0,0,1
RPL32P6,0,0,0,1,3,0,0,0,3,1,1
RPL32P7,1,0,0,7,0,0,1,3,2,2,4
RPL34,599,639,175,516,1358,1384,1126,895,520,648,779
RPL34-DT,9,9,7,20,31,30,37,22,23,28,27
RPL34P1,0,0,0,17,1,1,2,1,0,1,2
RPL34P10,0,0,2,4,6,3,2,5,3,2,7
RPL34P11,0,0,2,11,3,1,20,4,2,3,14
RPL34P12,0,0,0,4,2,0,4,0,0,3,0
RPL34P13,0,0,0,2,4,1,5,1,0,2,0
RPL34P16,1,0,0,2,0,0,2,0,2,0,3
RPL34P17,0,1,0,0,0,1,0,1,0,3,0
RPL34P18,1,5,0,1,4,3,2,1,3,3,2
RPL34P20,1,1,0,8,2,0,10,4,4,2,1
RPL34P21,0,0,0,2,5,1,6,7,6,2,1
RPL34P22,0,0,1,2,0,1,2,4,2,0,1
RPL34P23,0,0,0,4,0,1,0,1,0,0,1
RPL34P24,5,4,4,19,14,11,49,20,17,8,22
RPL34P26,0,0,0,6,1,0,0,1,0,0,1
RPL34P27,0,1,0,4,0,0,4,0,0,2,6
RPL34P28,0,1,2,24,9,13,25,16,14,4,12
RPL34P29,0,0,0,2,0,0,0,0,0,0,1
RPL34P3,0,0,0,0,0,0,2,1,2,0,0
RPL34P30,2,1,0,2,2,1,0,5,4,8,1
RPL34P31,1,0,0,3,2,0,1,0,0,0,1
RPL34P32,1,1,0,7,3,1,2,6,0,1,4
RPL34P35,1,0,1,12,6,3,10,6,4,0,3
RPL34P4,0,0,0,2,0,0,2,1,0,0,1
RPL34P5,2,0,1,15,3,2,11,1,2,0,7
RPL34P6,4,3,1,20,11,4,23,20,7,11,9
RPL34P7,1,0,0,3,3,1,0,1,0,0,1
RPL34P8,0,0,0,1,1,0,0,0,0,0,2
RPL34P9,0,0,0,1,1,0,1,1,0,0,2
RPL35,695,759,129,456,889,1086,848,614,396,513,696
RPL35A,678,710,127,423,1177,1162,959,766,486,518,618
RPL35AP,0,0,0,6,2,0,0,1,1,0,4
RPL35AP10,0,0,0,1,2,0,0,3,2,4,2
RPL35AP12,0,0,0,0,0,0,0,0,2,0,0
RPL35AP14,0,0,0,3,2,1,1,1,2,1,2
RPL35AP15,0,0,0,0,0,0,1,0,0,0,0
RPL35AP17,0,0,0,7,0,1,5,5,0,1,3
RPL35AP18,0,0,0,3,2,0,2,0,0,0,1
RPL35AP22,0,0,0,3,1,0,0,0,1,1,1
RPL35AP26,2,2,0,5,3,3,5,5,2,2,1
RPL35AP29,1,0,0,2,1,2,5,3,0,0,0
RPL35AP3,0,0,0,3,0,0,0,0,0,0,0
RPL35AP30,0,0,0,2,0,0,1,0,0,2,0
RPL35AP37,0,0,0,2,0,0,0,0,0,0,0
RPL35AP4,0,0,0,4,1,1,1,0,0,0,1
RPL35AP6,0,0,0,1,3,1,6,0,0,2,1
RPL35P1,2,4,0,3,1,1,8,4,4,2,4
RPL35P3,0,1,0,9,3,2,12,3,3,4,1
RPL35P5,6,7,0,14,6,8,12,4,4,4,4
RPL35P6,2,1,2,16,4,11,28,12,5,5,14
RPL35P9,0,0,0,4,2,0,0,0,0,0,0
RPL36,606,705,131,632,1087,1208,1003,762,413,501,804
RPL36A,29,19,13,87,85,69,176,126,39,46,55
RPL36A-HNRNPH2,0,0,0,0,0,0,0,0,0,0,0
RPL36AL,299,308,96,211,580,549,471,547,327,377,447
RPL36AP1,0,1,0,2,1,0,1,0,0,2,1
RPL36AP11,0,1,0,10,2,1,8,6,1,3,3
RPL36AP14,0,1,0,0,0,0,0,1,0,0,1
RPL36AP17,0,0,0,3,0,0,1,0,0,1,0
RPL36AP18,0,0,0,5,2,0,0,2,0,0,0
RPL36AP20,0,0,1,2,3,0,0,0,1,0,1
RPL36AP21,0,0,1,1,2,1,3,4,0,0,0
RPL36AP23,0,0,0,0,0,0,0,0,0,0,1
RPL36AP26,1,0,0,11,1,0,17,10,1,3,2
RPL36AP27,0,0,0,4,0,0,2,0,0,2,0
RPL36AP29,1,7,2,12,4,2,34,18,4,2,7
RPL36AP32,0,2,0,4,7,4,17,10,2,2,6
RPL36AP34,0,0,0,3,0,0,2,1,0,1,2
RPL36AP35,0,0,0,0,0,0,0,0,1,3,1
RPL36AP37,5,5,0,7,7,10,38,8,4,2,8
RPL36AP38,0,0,0,2,1,0,1,1,3,1,0
RPL36AP41,1,0,1,8,3,4,2,2,3,3,5
RPL36AP45,1,0,1,8,2,3,7,2,0,0,2
RPL36AP46,1,0,0,3,1,2,1,1,0,1,1
RPL36AP47,0,0,0,3,0,0,0,0,0,2,0
RPL36AP48,0,0,0,3,0,1,2,2,3,2,0
RPL36AP49,1,0,0,2,0,0,0,0,0,0,0
RPL36AP51,0,0,0,4,0,0,0,1,0,0,1
RPL36AP52,0,0,0,7,0,0,1,2,2,1,1
RPL36AP54,8,13,9,23,16,27,37,31,12,14,16
RPL36P1,0,0,0,0,0,0,1,0,0,1,3
RPL36P10,0,0,0,1,1,1,3,2,0,2,1
RPL36P11,1,0,1,4,2,2,0,2,2,2,2
RPL36P12,0,1,1,4,0,2,2,5,3,1,6
RPL36P15,0,0,0,2,0,1,1,0,1,1,1
RPL36P17,0,0,0,4,2,1,0,1,1,0,2
RPL36P19,2,3,0,3,1,3,0,2,3,1,1
RPL36P20,0,0,0,4,1,0,0,0,0,0,3
RPL36P6,7,7,8,220,26,11,194,87,64,31,44
RPL36P7,10,6,3,11,18,7,24,17,12,7,9
RPL36P8,0,0,0,3,1,0,0,1,1,0,0
RPL37,3154,2875,1383,3720,8949,7919,5765,5656,3243,4113,7583
RPL37A,1527,1818,447,840,2496,2900,1874,1575,1058,1094,1826
RPL37AP2,0,0,0,1,0,0,0,0,0,0,2
RPL37AP3,1,0,0,2,1,0,0,0,2,0,0
RPL37AP4,0,0,0,1,0,1,3,0,1,0,0
RPL37AP6,0,0,0,1,1,0,2,1,2,4,2
RPL37AP9,0,0,0,1,0,0,0,1,2,2,1
RPL37P1,0,0,0,3,2,0,0,0,1,1,0
RPL37P10,0,0,0,1,0,0,0,1,1,0,2
RPL37P11,0,0,0,0,0,0,0,0,0,1,0
RPL37P12,2,0,0,4,5,2,4,5,0,4,2
RPL37P13,0,0,0,1,2,1,1,0,0,0,1
RPL37P14,0,0,0,2,0,0,0,0,0,0,1
RPL37P15,1,1,0,6,3,2,6,2,4,0,3
RPL37P17,1,2,3,9,5,2,17,8,2,3,4
RPL37P18,0,1,0,5,2,0,5,5,3,2,2
RPL37P20,1,0,0,3,2,1,3,4,2,4,1
RPL37P21,0,0,0,1,0,0,0,0,0,0,3
RPL37P24,1,0,0,1,2,1,1,1,1,2,1
RPL37P25,0,0,0,3,2,0,2,2,1,2,0
RPL37P5,0,0,0,2,0,0,0,0,1,0,1
RPL37P6,0,0,0,2,1,1,1,0,0,2,0
RPL37P7,0,0,0,4,0,0,0,1,0,2,3
RPL37P9,0,0,0,7,1,1,3,8,3,2,2
RPL38,773,835,181,560,1379,1531,1547,1054,465,608,1099
RPL39,36,52,8,49,69,97,63,57,29,28,47
RPL39L,32,35,5,22,43,66,33,20,21,25,48
RPL39P16,7,4,2,17,13,10,22,22,4,8,17
RPL39P28,0,0,0,1,1,1,0,0,1,0,0
RPL3L,2,0,1,33,6,3,12,2,2,7,15
RPL3P1,3,1,4,12,13,4,13,14,4,10,11
RPL3P11,0,0,0,3,0,0,0,1,1,1,0
RPL3P13,0,1,0,2,0,0,5,5,0,1,2
RPL3P2,7,6,3,14,9,8,17,11,7,6,11
RPL3P4,22,17,3,16,22,21,79,23,19,17,15
RPL3P6,8,13,8,35,21,20,44,30,48,21,26
RPL3P7,2,3,1,21,12,3,13,6,9,11,6
RPL3P8,0,0,1,2,1,0,2,0,0,0,1
RPL3P9,0,0,0,3,1,0,0,1,2,1,2
RPL4,9326,8729,2681,4374,15274,14312,7490,9083,7714,8664,8649
RPL41,403,506,126,265,646,847,392,352,370,369,327
RPL41P2,4,1,2,5,3,4,7,6,1,2,2
RPL4P1,0,0,0,4,3,0,0,1,1,1,2
RPL4P2,0,1,0,12,3,0,1,0,0,0,3
RPL4P3,1,1,0,11,5,0,0,0,1,2,4
RPL4P4,25,11,7,11,35,21,56,27,27,33,29
RPL4P5,9,11,3,9,13,17,18,11,20,15,12
RPL4P6,5,3,3,31,10,4,36,26,14,6,11
RPL5,3469,3207,1525,2306,7400,7427,3921,4240,3516,4124,4515
RPL5P1,20,9,8,21,26,35,54,46,21,29,24
RPL5P10,0,0,0,1,0,0,0,1,0,0,0
RPL5P11,6,3,3,11,14,3,11,10,7,6,8
RPL5P12,1,0,0,2,1,1,3,0,1,2,0
RPL5P13,0,3,0,3,2,1,8,3,2,1,4
RPL5P14,3,5,1,25,6,3,27,18,7,11,13
RPL5P16,0,0,0,1,0,0,0,0,0,0,1
RPL5P17,0,0,0,4,0,0,1,0,0,1,1
RPL5P18,15,6,12,47,32,22,150,72,14,18,58
RPL5P19,0,0,0,2,2,0,1,0,1,1,1
RPL5P2,1,0,0,5,3,1,1,0,0,1,6
RPL5P20,1,0,0,3,1,0,3,0,0,0,0
RPL5P21,0,1,0,28,1,0,16,3,1,2,6
RPL5P22,0,0,0,7,4,1,2,0,0,0,3
RPL5P23,8,6,9,24,35,23,54,40,22,18,15
RPL5P24,5,4,1,6,9,4,5,8,8,10,1
RPL5P25,3,6,0,2,1,5,13,15,1,6,2
RPL5P26,0,0,0,0,0,0,0,0,0,1,0
RPL5P28,0,0,0,8,6,0,4,1,1,4,0
RPL5P29,1,1,0,10,1,0,3,0,1,3,2
RPL5P3,5,3,1,13,5,9,6,6,5,4,4
RPL5P30,30,36,15,27,92,73,76,66,48,53,36
RPL5P31,0,0,0,3,0,0,0,0,0,0,2
RPL5P32,0,0,0,7,3,0,0,1,0,1,0
RPL5P33,0,0,0,1,0,0,0,2,0,1,1
RPL5P34,9,7,3,43,22,20,19,22,10,15,12
RPL5P4,13,14,9,89,41,47,122,79,33,31,66
RPL5P5,1,1,0,6,1,3,2,1,2,1,3
RPL5P6,0,0,0,5,0,0,1,0,1,0,1
RPL5P7,0,0,0,0,0,0,0,0,1,0,0
RPL5P8,2,0,0,1,0,1,2,2,0,3,1
RPL5P9,4,1,0,5,2,2,3,0,1,2,4
RPL6,1972,1884,383,898,2878,3386,1897,1838,1418,1357,1752
RPL6P1,1,0,0,1,3,1,0,0,1,0,0
RPL6P10,30,21,2,18,27,34,31,19,20,18,15
RPL6P11,0,0,0,9,1,0,1,1,0,1,1
RPL6P12,0,0,0,7,1,0,1,1,5,1,1
RPL6P13,0,0,0,3,4,1,1,3,1,3,2
RPL6P14,0,0,0,1,0,0,0,0,0,0,0
RPL6P15,0,0,0,4,0,0,0,0,1,1,2
RPL6P16,0,0,0,5,1,0,1,0,2,0,0
RPL6P17,0,0,0,3,1,0,0,1,1,2,2
RPL6P18,0,0,0,3,1,0,1,0,2,0,1
RPL6P19,7,6,1,11,7,7,7,9,13,4,9
RPL6P2,0,0,0,4,3,0,1,1,1,2,0
RPL6P20,0,0,0,3,2,0,0,1,0,1,2
RPL6P21,0,0,0,5,3,0,1,2,1,2,1
RPL6P22,0,0,0,3,0,0,0,1,1,1,0
RPL6P23,0,0,0,8,2,0,0,1,0,0,0
RPL6P24,1,0,1,6,4,1,3,2,2,5,2
RPL6P25,0,0,0,7,0,2,1,2,1,0,1
RPL6P26,3,4,4,18,12,8,9,15,6,10,3
RPL6P27,25,20,4,9,37,30,44,22,23,20,16
RPL6P28,2,4,4,11,17,20,37,22,16,7,16
RPL6P29,0,0,0,5,0,0,0,0,0,0,0
RPL6P3,0,0,0,3,1,1,0,1,1,1,3
RPL6P30,0,0,0,0,1,0,0,0,0,0,0
RPL6P31,7,7,3,5,14,9,21,16,9,7,12
RPL6P32,0,0,0,2,1,0,0,1,0,0,0
RPL6P4,16,14,4,48,28,20,16,19,10,14,10
RPL6P5,0,1,0,0,0,0,0,0,0,0,0
RPL6P6,1,2,1,3,3,5,12,3,6,2,4
RPL6P7,6,3,1,21,5,3,11,10,6,3,5
RPL7,1269,1411,349,752,2253,2523,1215,1197,949,1096,1482
RPL7A,2915,3001,855,1909,4865,5320,3214,3335,2309,2589,3131
RPL7AP10,4,3,2,9,13,9,8,6,3,8,9
RPL7AP11,0,3,1,35,9,6,15,19,2,5,3
RPL7AP12,0,0,0,1,0,0,0,0,0,0,0
RPL7AP14,3,4,0,13,11,6,23,14,7,6,7
RPL7AP15,8,1,4,2,11,4,17,8,5,3,6
RPL7AP16,14,9,10,33,35,41,49,36,21,19,30
RPL7AP17,0,0,0,2,0,1,0,0,0,0,0
RPL7AP19,0,0,0,1,1,0,0,0,0,0,0
RPL7AP20,2,3,0,16,11,7,19,16,10,7,11
RPL7AP21,0,0,0,0,3,0,0,0,0,0,1
RPL7AP22,1,2,0,0,3,2,7,5,3,1,8
RPL7AP24,10,2,3,12,19,22,3,7,10,8,8
RPL7AP25,3,1,0,2,5,1,1,1,1,3,3
RPL7AP26,18,9,5,25,35,18,127,70,20,11,51
RPL7AP27,0,0,0,4,1,0,0,0,0,4,1
RPL7AP28,2,9,21,3,29,26,4,5,15,3,2
RPL7AP29,0,0,1,1,1,0,0,1,0,0,0
RPL7AP3,0,1,1,11,2,4,12,8,2,2,1
RPL7AP30,4,4,2,3,9,4,13,6,7,7,4
RPL7AP31,2,1,1,3,7,5,7,6,5,5,7
RPL7AP32,0,0,0,9,3,0,0,1,0,3,2
RPL7AP33,0,1,1,4,1,0,0,1,0,1,2
RPL7AP34,1,0,0,5,0,0,0,1,1,1,4
RPL7AP35,0,2,2,13,10,13,17,20,14,6,8
RPL7AP36,0,0,0,6,0,0,0,2,1,0,1
RPL7AP37,0,1,1,7,2,0,5,4,3,1,1
RPL7AP38,0,0,0,2,0,0,0,0,0,1,2
RPL7AP39,1,1,0,15,8,5,36,16,1,4,12
RPL7AP4,0,0,0,9,3,2,8,3,1,4,2
RPL7AP40,0,0,0,1,0,0,0,1,0,0,2
RPL7AP41,0,0,0,4,2,0,0,2,0,0,0
RPL7AP42,2,3,4,15,29,49,58,51,26,15,22
RPL7AP43,3,6,3,19,12,18,28,21,10,11,16
RPL7AP44,0,1,0,0,0,1,1,2,2,2,0
RPL7AP46,0,0,0,0,1,0,0,0,0,1,1
RPL7AP47,1,3,0,5,3,1,6,7,1,3,3
RPL7AP48,1,1,1,17,4,3,11,7,6,3,8
RPL7AP5,0,0,0,4,1,1,1,0,1,3,1
RPL7AP50,1,2,0,3,0,4,1,2,2,2,2
RPL7AP51,0,0,0,0,2,5,0,0,1,2,3
RPL7AP52,0,0,0,13,6,0,0,0,1,0,2
RPL7AP53,0,0,0,3,1,0,1,0,1,1,1
RPL7AP54,0,0,0,0,0,0,0,0,0,0,0
RPL7AP55,0,0,0,9,0,0,1,2,0,0,0
RPL7AP56,0,0,0,8,2,0,0,0,1,0,1
RPL7AP57,0,0,0,4,3,0,0,0,0,1,3
RPL7AP58,0,0,0,2,2,0,0,2,0,3,2
RPL7AP6,13,14,2,6,10,4,24,12,12,11,7
RPL7AP60,17,16,8,112,41,32,176,98,27,26,84
RPL7AP61,1,0,0,1,0,0,1,1,1,0,5
RPL7AP62,3,4,1,1,3,5,10,2,1,2,1
RPL7AP63,6,8,5,4,3,21,2,4,5,8,13
RPL7AP64,3,6,1,9,6,3,1,6,6,6,3
RPL7AP65,1,0,3,4,1,4,12,8,6,4,2
RPL7AP66,7,10,0,8,15,9,12,4,4,4,2
RPL7AP67,0,0,0,3,0,0,0,2,0,0,0
RPL7AP69,0,0,0,2,0,2,0,0,0,0,1
RPL7AP7,0,0,0,0,1,0,1,0,0,0,1
RPL7AP70,2,1,0,4,4,2,12,6,0,3,3
RPL7AP71,0,0,0,9,1,0,1,1,1,2,3
RPL7AP72,0,0,0,5,1,0,0,1,1,2,1
RPL7AP73,0,0,0,4,0,0,0,1,0,0,0
RPL7AP74,0,0,1,1,6,1,6,4,0,2,2
RPL7AP75,0,0,0,4,4,0,3,2,1,0,3
RPL7AP76,8,11,1,9,40,0,28,16,18,15,5
RPL7AP8,0,0,2,3,5,0,2,1,1,3,3
RPL7AP9,0,1,2,9,10,6,10,6,3,6,10
RPL7L1,2192,1805,997,992,4958,4919,2081,3105,2465,2170,2905
RPL7L1P1,0,0,0,0,0,0,0,0,0,0,0
RPL7L1P10,0,0,0,3,0,0,0,0,0,1,1
RPL7L1P12,2,3,5,22,7,10,53,24,7,13,27
RPL7L1P2,1,0,0,7,2,3,6,8,0,1,3
RPL7L1P8,0,0,0,6,8,7,6,1,5,0,3
RPL7L1P9,1,1,0,10,5,1,7,8,2,2,7
RPL7P1,5,3,0,7,15,3,20,7,10,16,2
RPL7P10,0,0,0,2,0,0,0,0,0,0,1
RPL7P11,0,1,1,9,4,6,3,8,2,2,1
RPL7P12,0,3,1,5,7,1,11,7,7,4,9
RPL7P13,0,0,0,5,2,0,0,0,0,1,1
RPL7P16,0,0,0,2,1,1,0,0,1,1,0
RPL7P17,1,7,0,9,7,3,4,8,3,4,2
RPL7P18,9,14,7,133,28,20,127,49,18,20,36
RPL7P19,0,0,0,6,5,0,0,0,2,2,3
RPL7P20,1,0,0,2,0,0,0,0,0,0,1
RPL7P22,0,1,0,3,1,0,1,0,0,0,0
RPL7P23,0,1,0,7,4,0,4,0,0,3,1
RPL7P24,3,2,2,22,9,7,31,12,3,11,9
RPL7P25,2,0,1,1,1,7,2,7,1,5,3
RPL7P27,0,0,0,10,3,0,0,1,2,1,3
RPL7P28,0,1,0,2,1,2,2,0,1,1,3
RPL7P29,0,0,0,3,6,2,6,4,1,1,0
RPL7P3,0,0,0,0,0,0,1,1,0,0,0
RPL7P30,0,0,0,7,1,0,0,0,0,0,0
RPL7P32,0,0,1,4,5,6,11,11,7,9,12
RPL7P33,0,0,0,4,1,0,0,0,0,1,1
RPL7P35,0,0,0,1,0,0,1,0,0,0,1
RPL7P36,0,1,0,5,0,0,0,1,1,5,1
RPL7P37,0,0,0,1,0,0,0,0,0,1,0
RPL7P38,5,3,2,5,10,10,6,5,7,6,3
RPL7P39,2,0,2,2,1,2,1,5,2,2,5
RPL7P4,2,1,0,6,5,5,12,7,1,1,7
RPL7P40,0,0,0,13,1,1,10,4,1,0,4
RPL7P43,0,0,1,8,1,1,5,3,0,3,5
RPL7P44,0,0,1,0,0,0,0,0,0,0,1
RPL7P45,0,0,0,3,0,0,0,0,1,2,0
RPL7P47,0,1,0,1,1,2,2,1,0,1,0
RPL7P48,0,0,0,3,3,2,1,1,1,1,1
RPL7P49,5,10,7,9,15,19,18,21,13,19,10
RPL7P5,1,1,0,4,2,3,0,0,0,6,1
RPL7P50,0,0,0,7,1,0,0,0,0,1,1
RPL7P51,0,0,0,2,1,0,6,0,0,2,4
RPL7P52,2,1,1,3,3,4,3,5,3,3,4
RPL7P53,0,2,0,5,1,0,0,0,1,0,3
RPL7P54,0,0,0,1,1,0,0,0,1,1,1
RPL7P55,0,0,0,4,0,0,1,1,0,0,0
RPL7P56,0,0,0,4,2,1,1,3,0,2,2
RPL7P57,5,5,1,5,8,2,8,5,4,5,6
RPL7P6,0,0,0,5,2,4,0,1,0,3,1
RPL7P60,2,3,1,11,8,5,10,13,2,3,9
RPL7P61,0,0,0,6,1,0,0,0,0,0,1
RPL7P7,2,5,2,17,9,7,18,18,7,8,12
RPL7P9,7,6,1,4,9,12,14,9,11,5,5
RPL8,5818,5403,1248,3976,7749,7519,4999,4899,3646,5110,3926
RPL8P2,0,0,0,1,1,0,0,0,0,0,1
RPL8P3,2,0,0,3,2,1,2,2,1,4,2
RPL8P4,1,2,0,5,0,3,1,0,1,1,1
RPL8P5,4,10,18,12,40,20,40,27,19,22,15
RPL9,1087,1079,382,841,1574,1728,1386,890,971,1052,1725
RPL9P10,4,2,4,16,12,13,18,24,21,5,8
RPL9P11,6,3,2,14,27,6,36,26,11,17,20
RPL9P12,0,0,1,6,4,2,5,6,4,3,2
RPL9P13,0,0,0,5,2,0,0,0,0,1,2
RPL9P14,0,3,0,6,1,1,0,1,2,1,1
RPL9P15,0,0,0,3,0,0,0,1,0,0,2
RPL9P16,0,0,1,5,0,0,1,0,0,1,2
RPL9P17,3,2,1,47,8,11,63,17,5,10,12
RPL9P18,0,0,0,6,3,0,1,1,3,1,2
RPL9P19,0,0,0,3,0,0,0,1,0,1,1
RPL9P2,4,5,4,20,10,10,82,32,10,6,28
RPL9P20,0,1,0,5,0,1,3,1,0,0,3
RPL9P22,4,1,5,70,11,6,74,36,26,3,19
RPL9P24,0,0,0,3,0,0,1,0,0,0,0
RPL9P25,0,0,0,0,0,0,0,0,0,0,0
RPL9P26,1,4,1,2,4,3,11,4,0,2,5
RPL9P27,0,0,0,6,0,0,0,2,0,1,1
RPL9P28,1,0,0,8,1,0,2,0,0,1,2
RPL9P3,0,3,1,3,2,2,4,7,1,1,2
RPL9P30,1,2,2,13,10,10,21,15,10,8,11
RPL9P32,2,1,0,5,5,0,3,12,5,6,4
RPL9P33,5,2,0,4,5,2,9,6,0,2,5
RPL9P6,0,0,0,5,2,0,0,0,0,1,1
RPL9P7,9,7,6,16,22,12,36,20,8,10,16
RPL9P8,1,2,0,1,0,1,4,0,0,1,0
RPLP0,2466,2357,610,1936,3932,3894,2438,2515,1679,2322,2363
RPLP0P10,0,0,0,1,1,0,0,0,0,0,0
RPLP0P11,0,0,0,0,0,0,0,0,0,0,1
RPLP0P2,121,95,35,624,278,180,143,242,168,117,215
RPLP0P3,0,1,0,1,0,0,0,1,0,1,2
RPLP0P4,0,0,0,0,1,0,0,0,0,0,0
RPLP0P5,0,0,0,1,2,0,0,1,0,3,1
RPLP0P6,33,36,4,32,50,38,62,24,24,34,31
RPLP0P7,0,0,0,2,0,0,0,0,2,0,0
RPLP0P8,0,0,0,0,0,0,0,0,0,0,0
RPLP1,1523,1504,351,1416,2598,2927,2438,1934,871,1371,1746
RPLP1P10,0,0,0,2,1,1,1,0,0,1,1
RPLP1P13,1,1,1,9,7,4,8,4,6,3,9
RPLP1P3,0,0,0,2,0,0,1,0,0,0,0
