symbol,SL6644,SL7382,SL7393,SL7395,SL7616,SL7617,SL7618,SL7625,SL7632,SL7701,SL8435
SNORD6,2,0,2,1,2,2,1,2,2,0,1
SNORD60,1,0,1,2,1,2,0,1,1,1,0
SNORD61,0,0,0,0,0,0,0,0,0,0,0
SNORD62A,0,0,1,1,3,2,2,1,0,1,0
SNORD62B,24,13,17,8,23,12,11,15,10,16,10
SNORD63,13,3,9,3,14,3,10,11,5,39,3
SNORD63B,30,9,21,9,25,15,26,38,14,97,5
SNORD65B,0,0,0,0,0,0,0,0,0,0,0
SNORD65C,0,0,0,0,0,0,0,0,0,0,0
SNORD66,3,0,1,0,0,0,0,0,1,0,0
SNORD67,1,1,2,1,0,1,1,3,1,0,1
SNORD69,5,1,7,3,5,5,8,3,3,9,0
SNORD7,22,9,11,12,11,5,10,10,4,25,4
SNORD70,3,3,6,3,9,4,7,4,3,7,0
SNORD70B,1,0,0,1,0,0,1,2,0,0,0
SNORD71,2,2,1,1,2,1,5,2,1,1,1
SNORD72,1,0,1,0,0,0,0,0,0,1,0
SNORD73A,0,0,0,0,0,0,0,0,0,0,0
SNORD73B,2,0,0,0,1,1,1,2,2,4,1
SNORD74B,2,1,1,0,1,1,1,0,1,0,0
SNORD77B,0,0,0,0,0,0,0,0,0,0,0
SNORD8,10,7,10,3,14,5,16,7,5,10,5
SNORD82,0,0,0,1,0,0,0,0,0,0,1
SNORD83A,3,1,1,5,1,4,4,10,2,5,3
SNORD83B,0,0,0,0,0,0,0,0,0,0,0
SNORD84,0,0,0,0,0,0,0,0,0,0,0
SNORD86,0,0,0,0,0,0,0,0,0,0,0
SNORD87,0,0,0,0,0,0,0,0,0,0,0
SNORD88A,2,2,1,0,1,0,1,0,2,2,0
SNORD88B,0,0,0,0,0,0,0,0,0,0,0
SNORD88C,0,0,0,0,0,0,0,0,0,0,0
SNORD89,12,5,10,4,7,9,7,10,9,35,5
SNORD9,1,0,1,4,0,1,1,0,0,0,1
SNORD90,0,1,0,0,1,0,0,0,0,1,1
SNORD92,0,0,1,0,1,1,0,1,0,0,0
SNORD93,0,0,1,0,0,0,0,0,0,1,0
SNORD94,22,7,13,10,13,8,16,9,13,8,12
SNORD95,0,0,0,0,0,0,0,0,0,0,0
SNORD96A,0,0,0,0,0,0,0,0,0,0,0
SNORD96B,2,0,1,1,1,1,1,0,2,5,1
SNORD97,0,0,0,0,0,0,0,0,0,0,0
SNORD99,6,2,7,3,3,5,6,4,4,18,0
SNPH,14051,26378,22705,20297,9744,19894,12009,21738,19149,9233,7181
SNRK,2246,5044,3545,3054,1827,3463,2071,3236,3688,1304,3290
SNRNP200,7244,12710,9740,7933,5782,9751,7009,10125,8857,3664,5330
SNRNP25,1150,2432,2393,2023,1109,1777,1429,2676,1991,969,1093
SNRNP27,479,742,692,589,496,618,576,658,607,372,666
SNRNP35,375,408,550,310,422,300,402,451,377,303,136
SNRNP40,378,585,528,434,442,479,401,647,556,355,322
SNRNP48,376,527,478,409,358,371,390,524,431,537,544
SNRNP70,10644,8658,17169,10737,8780,7647,9962,12722,10590,8562,2661
SNRPA,532,722,706,599,393,408,506,748,567,485,188
SNRPA1,515,613,609,431,461,577,503,653,561,549,365
SNRPB,761,1000,885,720,517,750,636,1385,838,985,440
SNRPB2,646,723,829,678,498,699,722,1065,786,500,709
SNRPBP1,0,0,0,0,0,0,0,0,0,0,0
SNRPC,335,472,487,478,265,437,342,578,546,250,329
SNRPCP10,2,1,3,0,0,3,3,3,2,9,0
SNRPCP11,10,2,8,6,11,5,14,8,4,48,2
SNRPCP14,4,4,3,3,7,3,9,1,4,2,1
SNRPCP15,0,1,1,0,0,1,2,0,0,0,0
SNRPCP16,16,7,3,6,7,4,14,4,2,7,0
SNRPCP17,0,0,0,1,1,1,0,0,2,0,0
SNRPCP6,3,2,2,2,4,0,3,3,3,1,1
SNRPCP8,1,0,1,1,1,1,0,0,0,0,0
SNRPCP9,17,7,9,2,14,5,21,11,14,14,0
SNRPD1,352,701,652,552,370,589,440,627,570,273,637
SNRPD2,632,911,1108,942,659,905,826,1216,1044,782,665
SNRPD3,763,1348,1244,1135,750,1257,919,1599,1232,521,868
SNRPE,295,397,390,345,230,308,280,433,317,155,255
SNRPEP8,0,0,0,0,0,0,0,0,0,0,0
SNRPEP9,2,1,1,0,3,4,8,1,5,1,0
SNRPF,222,271,315,259,196,236,230,347,236,139,301
SNRPF-DT,1,0,0,0,1,0,0,2,0,0,1
SNRPFP3,0,0,0,0,0,0,0,0,0,0,0
SNRPFP4,0,0,0,0,0,1,0,0,0,0,0
SNRPG,106,117,137,99,132,107,113,132,93,91,90
SNRPGP12,5,2,4,1,1,0,2,3,2,3,1
SNRPGP14,7,4,7,3,6,5,4,8,6,1,3
SNRPGP16,0,0,1,0,0,0,1,0,0,1,0
SNRPGP18,3,0,4,2,2,6,8,6,1,0,4
SNRPGP19,0,0,0,0,0,0,0,0,0,0,0
SNRPGP20,0,0,1,0,0,0,0,0,0,0,0
SNRPGP8,0,0,0,0,0,0,0,0,0,0,0
SNRPN,546,475,393,415,400,356,605,683,524,408,280
SNTA1,6356,7527,8896,3342,6374,5816,7584,6791,4535,1758,1261
SNTB1,446,521,557,249,406,314,410,398,319,291,270
SNTB2,2010,2223,2125,1658,1524,4367,1885,2293,1941,2750,2009
SNTG1,1174,1983,1553,1371,984,1698,1375,2460,1844,1155,1289
SNTG2,24,14,15,19,8,33,21,19,16,31,25
SNTN,8,2,2,3,4,5,5,2,3,6,1
SNU13,2827,6704,5142,6065,2379,6125,3014,8073,7207,2437,3910
SNUPN,338,568,406,417,259,494,306,593,456,163,292
SNURF,82,26,58,37,52,57,92,54,57,51,32
SNW1,1134,1409,1513,1080,988,1321,1285,1433,1327,808,900
SNX1,3632,3914,4237,2987,3368,3802,3422,3918,3542,1967,2646
SNX10,3933,8386,6192,6200,2646,7563,3416,6508,6798,2911,10260
SNX10-AS1,19,23,23,20,15,25,23,30,8,13,7
SNX11,1077,1297,1170,1036,626,1059,650,1287,1242,537,736
SNX12,1542,2619,2191,2197,1207,2281,1529,2926,2731,852,1492
SNX13,2090,3526,2734,2430,1765,3029,1762,2864,2574,870,4063
SNX14,1458,2931,1976,1886,1374,2290,1540,2408,2092,847,2278
SNX15,39,24,48,23,24,15,41,24,18,41,11
SNX16,400,782,430,426,312,444,322,516,443,288,855
SNX17,2672,5662,4451,4541,2267,4728,2849,7114,5123,1574,2798
SNX18,726,1064,1014,510,799,656,761,736,519,393,504
SNX18P2,1,0,0,2,0,0,0,0,1,0,0
SNX18P27,0,0,1,0,0,0,0,0,0,0,0
SNX19,3101,4840,3815,3770,2875,4082,2659,5010,4324,1159,3054
SNX2,886,1709,1275,1343,866,1453,893,1668,1328,298,1472
SNX20,8,10,13,10,19,6,8,23,10,7,6
SNX21,771,1119,1195,1016,640,882,828,1316,1018,469,348
SNX22,915,771,1096,512,1002,606,1030,746,637,173,359
SNX24,799,1323,995,856,619,871,765,941,967,447,773
SNX25,481,1437,1092,951,526,1176,621,1349,1099,895,902
SNX25P1,10,12,15,8,13,18,18,20,9,14,17
SNX27,4569,8339,6741,5331,4066,6684,4695,7548,7035,4552,5077
SNX29,1643,2177,1842,1145,1398,1376,1433,1650,1443,595,850
SNX2P1,21,8,26,8,32,9,39,8,9,46,5
SNX2P2,2,1,3,1,1,2,0,0,1,1,0
SNX3,3618,6297,5770,5774,3531,6747,3930,6565,6010,2532,6381
SNX30,1556,4075,2528,2969,1454,2988,1572,3669,3089,406,3565
SNX31,13,19,15,13,30,7,25,23,11,300,15
SNX32,1847,1376,1995,1683,1124,1442,1573,2366,1723,1569,795
SNX33,2121,1610,1584,789,1220,882,1392,1328,864,1359,360
SNX3P1X,0,0,0,0,0,0,1,1,2,2,1
SNX4,989,1448,1307,1129,824,1533,954,1516,1283,436,1386
SNX5,1499,2252,2052,1240,1571,1535,1732,2409,1588,760,1101
SNX5P1,3,1,4,0,2,3,3,3,3,0,1
SNX6,1709,1739,1532,857,1406,1132,1603,1289,1137,723,1286
SNX7,160,238,269,193,180,241,201,256,230,87,305
SNX8,2554,3405,3495,2542,1628,2517,2001,4391,3112,2128,842
SNX9,1461,1750,1881,1322,1268,1360,1302,1749,1510,1642,1130
SOAT1,574,666,317,500,378,458,474,722,553,539,604
SOAT2,2,3,4,3,2,1,2,7,3,2,0
SOBP,3643,7707,6476,6263,3656,7401,4268,10195,7300,4258,4587
SOCS1,14,24,17,5,7,6,16,17,7,84,2
SOCS2,309,370,269,212,113,287,166,347,199,175,292
SOCS2-AS1,79,130,98,73,49,106,71,88,97,44,79
SOCS3,3903,76,88,67,158,85,81,892,94,6830,23
SOCS3-DT,20,0,3,1,2,2,7,7,1,53,0
SOCS4,925,1115,976,693,735,937,713,917,819,1230,1070
SOCS5,1271,2676,2126,1839,990,2018,1102,2149,2193,548,3157
SOCS5P1,0,0,3,0,0,0,1,0,0,0,0
SOCS5P2,37,27,38,24,63,27,92,52,46,308,8
SOCS5P3,0,0,0,0,0,0,1,0,0,1,0
SOCS5P4,10,16,20,16,7,23,16,23,13,28,14
SOCS5P5,0,0,1,0,0,0,0,0,0,0,0
SOCS6,531,765,732,486,496,719,525,667,513,272,826
SOD1,4564,6873,6957,6182,4023,6178,5289,7156,6728,2238,5567
SOD1P1,2,1,0,0,0,0,0,0,0,6,0
SOD1P2,1,0,0,0,0,0,0,0,0,0,0
SOD2,15603,18788,12090,12998,6111,13548,8104,14576,14170,20259,14653
SOD2P1,0,0,1,0,3,1,0,0,0,0,0
SOD3,934,720,635,243,584,289,696,736,232,729,45
SOGA1,4717,5536,6690,4314,5414,4804,5442,7214,4959,3979,2919
SOGA3,5,11,14,8,9,12,7,5,8,6,7
SOHLH1,2039,1701,2417,2047,1262,2343,1566,3672,2439,2318,718
SOHLH2,24,8,27,6,20,12,21,29,25,40,4
SON,13920,22346,19408,16470,13218,21352,14983,21619,18885,11154,14442
SORBS1,11542,14053,11200,7775,8543,10561,8656,11527,9970,8401,7827
SORBS2,4263,5844,6330,6009,3409,6990,5050,8375,5759,4119,6008
SORBS3,3103,2989,3165,1868,2239,1427,2894,2759,2154,2231,340
SORCS1,1665,4250,2443,3022,1565,4231,1676,3303,2694,2314,2863
SORCS2,3579,4962,4022,1535,3162,3192,2779,2487,2135,2750,585
SORCS3,811,2693,1265,1432,700,2091,811,2102,1464,1814,1667
SORCS3-AS1,6,1,2,0,5,7,5,4,2,25,2
SORD,110,344,200,187,124,177,118,273,181,52,146
SORD2P,6,16,6,8,9,8,5,24,17,2,9
SORL1,11757,41685,22124,25134,13736,30487,13292,34304,29026,6814,28174
SORT1,19060,31605,23315,24644,15322,25728,15182,26651,24683,10985,25366
SOS1,2158,3848,3176,2479,2293,2990,2417,2988,2707,1676,3395
SOS2,2181,1946,2194,1129,1788,1637,1914,1741,1407,926,1798
SOST,37,3,37,13,4,5,16,27,27,6,39
SOSTDC1,303,367,259,267,191,183,227,274,299,41,449
SOWAHA,2496,2691,3429,4432,2019,4297,2546,5731,4340,747,2851
SOWAHB,395,1601,745,976,239,1238,318,1328,1065,61,533
SOWAHC,280,278,272,163,235,185,228,302,127,135,176
SOWAHD,6,10,19,8,1,6,7,17,5,15,3
SOX1,85,168,223,142,123,342,154,207,198,164,97
SOX1-OT,192,338,360,250,146,269,129,363,360,83,126
SOX10,3954,3123,5495,2104,4576,2276,4190,3650,2353,1734,1036
SOX11,148,249,249,179,156,169,182,209,201,58,147
SOX12,989,1470,1572,1153,833,869,1153,1801,1081,918,371
SOX13,1730,1304,1805,898,1247,798,1577,1208,893,968,267
SOX14,0,0,0,0,0,0,0,0,0,0,0
SOX15,230,223,266,246,175,117,264,237,226,213,65
SOX17,349,75,219,122,49,86,201,271,148,127,20
SOX18,291,529,440,233,382,116,311,462,362,318,56
SOX2,2031,3245,3891,1078,3680,2699,3889,1980,1607,1805,436
SOX2-OT,3747,4286,6003,2232,6867,3743,5600,3010,3280,972,5574
SOX21,292,675,674,142,553,309,616,281,207,34,85
SOX21-AS1,204,295,360,90,349,201,356,202,144,59,94
SOX3,17,79,31,11,25,23,45,17,6,2,2
SOX30,3,6,12,0,7,13,1,7,5,2,6
SOX4,387,726,733,516,500,1386,717,1215,604,3103,513
SOX5,917,2039,1495,991,1209,1736,1188,1266,1020,260,1695
SOX5-AS1,6,3,5,0,14,6,14,3,5,4,1
SOX6,836,1509,1691,751,1442,1178,1174,1295,1046,368,788
SOX7,341,131,242,102,100,93,209,248,198,250,106
SOX8,2535,2970,4248,2118,3596,2642,3759,3021,2148,2015,961
SOX9,3056,2695,3081,511,3341,2169,3132,1243,861,1076,353
SOX9-AS1,125,146,140,72,152,111,178,118,94,80,52
SP1,2184,1325,1547,944,1514,908,1393,1367,999,1220,751
SP100,625,343,413,300,586,285,501,542,460,523,377
SP110,677,323,392,197,564,221,435,369,258,401,224
SP140,85,57,80,49,68,40,82,70,59,19,37
SP140L,96,43,72,27,63,35,76,80,50,65,29
SP2,1288,1691,1814,1173,1049,1415,1293,1868,1376,691,447
SP2-AS1,91,188,146,107,99,112,115,129,130,39,109
SP2-DT,143,175,215,137,106,129,135,165,206,58,97
SP3,1301,1982,1791,1327,1179,1691,1429,1963,1501,710,1910
SP4,654,820,750,584,576,747,566,737,629,251,838
SP5,6,15,29,27,9,17,16,19,16,4,6
SP6,14,32,16,15,13,18,5,33,11,24,8
SP7,31,33,30,21,17,24,23,24,36,5,11
SP8,13,35,40,30,15,30,23,36,50,5,7
SP9,63,106,104,82,37,118,46,74,88,14,82
SPA17,89,139,117,110,66,97,96,137,119,27,59
SPAAR,119,26,66,24,29,52,53,44,24,232,23
SPACA1,1,0,2,1,1,0,1,0,0,1,1
SPACA3,1,1,0,0,0,1,1,1,0,1,0
SPACA4,7,3,9,1,5,4,6,1,4,91,0
SPACA5,0,0,1,1,2,0,3,1,1,0,0
SPACA5B,0,0,0,0,0,0,0,0,0,0,0
SPACA6,419,246,516,273,328,249,409,454,332,732,92
SPACA6-AS1,35,26,48,21,53,23,33,28,28,80,13
SPACA7,2,0,1,2,0,0,0,0,0,0,0
SPACA9,513,682,578,463,368,412,380,523,483,131,254
SPACDR,25,15,30,18,43,13,19,17,17,75,3
SPAG1,329,437,412,314,278,328,350,367,307,254,284
SPAG11A,0,0,0,0,0,0,0,0,0,0,0
SPAG11B,1,0,0,1,0,0,0,0,0,0,0
SPAG16,666,757,781,578,650,642,739,689,667,206,547
SPAG17,25,23,18,21,26,16,38,14,12,28,6
SPAG4,276,209,322,184,139,146,147,220,226,267,62
SPAG5,383,492,549,505,335,328,433,713,535,830,241
SPAG6,75,201,185,146,55,189,97,237,205,33,202
SPAG7,1010,1320,1335,1139,763,1399,1004,1411,1339,1000,660
SPAG8,160,132,226,162,110,104,143,123,111,56,62
SPAG9,8848,12721,10904,8375,8822,11093,8885,11413,9880,3921,11179
SPAM1,2,0,1,0,0,0,0,0,0,0,0
SPANXA1,0,0,0,0,0,0,0,0,0,0,0
SPANXA2,0,0,0,0,0,0,0,0,0,0,0
SPANXB1,0,0,0,0,0,0,0,0,0,0,0
SPANXC,3,0,1,1,1,0,2,0,0,3,0
SPANXD,1,0,1,0,0,1,0,1,3,4,0
SPANXN1,0,0,0,0,0,1,0,0,0,4,0
SPANXN3,0,1,1,0,0,0,0,0,1,0,0
SPANXN4,0,0,0,0,1,0,1,0,0,0,0
SPANXN5,0,0,0,0,0,0,0,0,0,0,0
SPARC,12809,8105,10621,6505,6219,7596,8433,13540,7743,5553,5456
SPARCL1,86015,142614,117821,82553,91663,119556,92925,94964,97587,54839,63845
SPART,1818,2534,2721,1687,2236,1890,2125,2289,2173,1643,2073
SPART-AS1,21,9,12,11,26,5,21,8,12,19,8
SPAST,845,1509,1231,1093,916,1279,825,1340,1203,303,1902
SPATA1,48,43,48,17,52,48,88,37,36,47,30
SPATA12,25,3,3,3,9,5,6,8,8,46,1
SPATA13,1123,929,1048,478,1184,797,989,624,657,656,565
SPATA13-AS1,4,1,1,0,5,5,5,3,0,3,1
SPATA16,2,0,0,0,0,0,0,0,0,0,0
SPATA17,45,93,43,68,41,39,57,44,37,13,71
SPATA17-AS1,0,0,0,0,0,0,0,0,0,0,0
SPATA18,87,199,101,108,46,78,45,106,123,54,98
SPATA19,7,5,4,2,6,3,3,2,1,5,5
SPATA2,2536,4401,3413,3410,1654,3463,2191,4119,3684,4077,2200
SPATA20,5122,5051,4160,3853,3497,3040,4509,5035,4568,3019,1466
SPATA21,10,7,8,6,14,5,12,7,6,60,1
SPATA22,4,16,20,12,13,5,12,9,6,9,10
SPATA24,54,70,58,44,51,40,42,55,51,27,23
SPATA25,78,57,95,47,73,34,68,65,50,34,27
SPATA2L,762,1068,1929,1646,637,1549,858,2477,1591,2654,527
SPATA2P1,0,0,0,0,0,0,0,0,0,0,0
SPATA3,8,0,6,8,3,3,10,3,3,0,3
SPATA3-AS1,14,16,16,11,9,15,7,14,15,7,6
SPATA31A1,0,0,0,0,0,0,0,0,0,0,0
SPATA31A6,0,3,0,2,0,1,0,1,1,2,0
SPATA31B1P,5,14,3,8,4,15,6,4,5,11,7
SPATA31C1,21,30,27,34,17,58,29,43,28,36,6
SPATA31D1,0,0,0,0,0,0,0,0,0,1,0
SPATA31D2P,0,0,0,1,0,0,0,0,0,0,0
SPATA31D3,0,0,1,0,0,0,0,0,0,0,0
SPATA31D4,0,0,0,0,0,0,0,0,0,0,0
SPATA31D5P,0,1,1,1,0,0,0,1,0,1,0
SPATA31E1,1,3,3,1,3,2,2,3,5,13,2
SPATA32,9,1,4,4,0,2,9,7,3,4,2
SPATA33,491,523,703,677,386,583,473,784,627,1095,305
SPATA4,32,18,24,16,16,19,17,20,17,28,20
SPATA41,39,75,73,47,41,61,50,76,74,16,34
SPATA42,3,2,3,1,2,2,1,1,2,0,2
SPATA45,5,6,3,3,12,9,6,7,4,7,0
SPATA46,26,18,27,20,24,15,22,20,13,54,16
SPATA48,5,3,9,3,1,0,1,3,2,13,5
SPATA5,213,330,322,190,239,207,235,383,268,83,235
SPATA5L1,195,210,206,149,116,205,144,233,165,148,126
SPATA6,500,493,531,250,546,410,446,398,303,179,339
SPATA6L,201,355,332,242,246,262,264,235,211,218,179
SPATA7,435,645,473,470,335,641,540,654,586,97,465
SPATA8,1,0,0,1,0,0,1,2,1,0,0
SPATA8-AS1,0,0,0,0,1,0,0,1,0,0,0
SPATA9,24,28,13,11,21,14,14,14,12,38,12
SPATC1,49,14,48,16,29,22,47,39,17,177,4
SPATC1L,610,570,699,551,407,257,496,905,254,241,299
SPATS1,0,1,1,0,1,1,1,1,1,3,0
SPATS2,1471,2779,2143,2375,1230,2563,1522,2915,2317,1526,1806
SPATS2L,2253,4002,4195,3193,2683,3613,3103,4258,3810,4301,1996
SPC24,29,42,40,35,28,40,31,138,33,18,28
SPC25,20,21,27,11,9,19,19,57,18,16,18
SPCS1,1010,1545,1538,1394,878,1314,1075,1378,1274,634,1013
SPCS2,676,1157,1029,787,637,871,776,920,833,479,753
SPCS2P1,0,0,0,0,1,0,0,0,0,0,0
SPCS3,1528,4398,2389,2647,1492,3592,1695,4185,3282,941,5381
SPDEF,193,186,175,137,84,185,139,210,176,269,40
SPDL1,592,494,460,287,386,362,467,442,343,176,319
SPDYA,134,28,69,40,107,40,100,44,58,234,23
SPDYC,6,3,6,4,8,2,8,5,2,16,0
SPDYE1,165,54,176,75,183,111,224,108,102,123,50
SPDYE12,133,178,195,106,155,146,171,147,167,86,71
SPDYE16,4,2,5,1,10,2,6,7,5,5,0
SPDYE17,24,10,23,13,42,11,31,5,8,20,0
SPDYE18,30,10,24,14,32,15,24,14,18,16,4
SPDYE2,84,18,53,17,89,30,59,33,41,41,13
SPDYE21,60,25,76,36,79,54,91,44,42,48,16
SPDYE2B,41,6,14,3,35,4,13,5,10,5,1
SPDYE3,700,822,782,612,600,796,881,773,694,355,320
SPDYE4,2,0,0,1,1,0,1,2,0,3,0
SPDYE5,195,94,151,62,232,151,224,132,99,272,41
SPECC1,5886,7947,8291,5379,5838,7316,6341,7324,7237,5575,3510
SPECC1L,1370,1997,1720,1433,932,1274,1102,1959,1676,813,744
SPECC1L-ADORA2A,3,2,5,2,5,1,6,6,4,4,0
SPECC1P2,0,0,0,0,0,0,0,0,0,0,0
SPEF1,330,384,540,529,232,482,300,681,544,460,139
SPEF2,915,1081,1139,824,825,790,1133,907,1010,317,982
SPEG,5479,6045,7548,5998,3036,5722,4055,8326,5542,4605,1605
SPEM1,1,0,0,0,1,2,0,0,0,21,0
SPEM2,5,2,5,3,3,4,1,2,2,80,0
SPEN,9097,10236,11235,8074,7503,7377,9107,11240,9889,11080,4814
SPEN-AS1,198,253,290,191,227,280,227,298,268,113,155
SPESP1,28,14,23,26,23,7,16,17,14,10,29
SPG11,2256,2869,2713,1673,2437,2460,2365,2349,2077,3019,1839
SPG21,924,1259,1233,1078,869,1010,1031,1457,1106,841,1043
SPG7,5538,6650,6982,5324,3933,5358,5117,7204,5778,3574,2025
SPHK1,232,183,242,172,121,136,150,734,195,1410,41
SPHK2,4663,6309,6709,5810,2495,4540,3699,7285,5608,2539,1136
SPHKAP,867,4001,1671,2198,642,3168,828,2655,1934,379,2702
SPI1,318,169,286,127,262,155,307,321,167,242,85
SPIB,10,2,6,2,2,1,3,2,1,9,1
SPIC,2,0,1,0,0,0,0,0,1,2,0
SPICE1,248,289,324,242,311,260,310,327,226,150,205
SPIDR,1810,2904,2400,2191,1341,2096,1581,3344,2638,1346,1334
SPIN1,6416,16436,11265,12455,5722,13852,6737,13819,13499,3787,15466
SPIN2A,20,21,32,25,49,22,32,32,24,11,9
SPIN2B,68,112,81,66,48,82,49,88,85,40,45
SPIN2P1,3,0,2,1,1,2,1,2,1,10,1
SPIN3,176,383,279,312,153,317,183,369,349,84,325
SPIN4,194,199,215,150,176,202,175,202,159,117,237
SPINDOC,866,1385,1191,1010,610,1016,772,1504,1144,1855,536
SPINK1,1,0,1,0,0,0,0,0,0,2,0
SPINK13,14,4,25,3,37,10,17,7,9,9,7
SPINK14,0,1,2,1,3,0,1,1,1,1,0
SPINK2,4,6,3,3,4,1,2,2,10,1,7
SPINK4,5,0,1,3,0,1,0,7,1,42,0
SPINK5,67,61,65,48,53,46,58,37,36,21,40
SPINK6,3,0,3,0,5,1,2,3,2,1,1
SPINK7,8,5,4,3,20,8,8,3,5,5,3
SPINK8,21,5,12,2,14,8,22,3,9,17,8
SPINK9,9,5,3,10,14,36,8,16,8,3,14
SPINT1,23,56,40,64,19,14,44,296,58,24,21
SPINT1-AS1,3,5,4,2,1,1,2,5,5,1,2
SPINT2,646,1509,1364,1517,607,1493,789,2328,1640,668,758
SPINT3,0,0,0,1,0,0,0,0,0,0,0
SPINT4,0,0,0,0,0,1,0,1,0,0,0
SPINT5P,0,0,0,0,1,0,1,0,0,0,0
SPIRE1,2259,4765,3632,3591,2324,4294,2761,4403,4032,1642,3741
SPIRE2,2353,3137,3834,2749,1607,2363,2258,3477,2965,1613,983
SPN,41,48,57,28,38,38,34,68,33,33,26
SPNS1,56,26,82,39,36,22,51,48,45,66,4
SPNS2,3716,4613,5214,4102,2311,4658,2820,5573,5367,14785,1316
SPNS3,61,49,61,35,23,40,32,77,62,127,18
SPO11,0,0,0,0,0,0,1,0,1,0,0
SPOCD1,93,29,47,28,46,28,42,26,22,4010,10
SPOCK1,10405,22236,16043,14358,7228,17060,8747,17134,16839,6205,21886
SPOCK2,24427,56689,42440,36300,17460,34063,22074,51700,43174,13568,16432
SPOCK3,3588,4163,4123,2646,2866,2783,2972,3257,3468,674,4615
SPON2,461,712,1103,959,556,575,429,1524,1220,820,261
SPOP,2264,3182,3070,2465,2101,2435,2561,3335,2725,1236,1833
SPOPL,889,1375,1161,894,804,914,817,1077,972,431,1582
SPOUT1,1499,1814,2072,1427,1136,1160,1402,1943,1570,1047,522
SPP1,2550,1313,1659,819,2284,1195,1684,1446,1774,6572,2035
SPP2,0,0,0,0,0,0,0,1,0,0,0
SPPL2A,340,308,402,225,363,342,294,340,235,349,301
SPPL2B,4370,4087,5296,3591,2727,3220,3627,4305,3504,1735,713
SPPL2C,60,62,31,43,12,38,37,51,46,89,15
SPPL3,1742,3963,3263,2893,1873,3495,2079,3725,3238,1555,2841
SPR,215,570,388,361,203,276,283,512,368,322,176
SPRED1,2826,5473,4342,3442,3360,3158,2838,4356,3823,2912,6209
SPRED2,2150,4888,4158,3430,2122,4468,2589,4918,3563,4164,2616
SPRED3,327,360,445,447,134,327,184,628,423,891,127
SPRING1,1660,3059,1677,1844,853,1993,949,2491,2052,881,1968
SPRN,1733,3627,3209,3023,1044,3855,1682,4672,2992,807,946
SPRR1A,0,0,0,0,0,0,0,0,0,0,0
SPRR1B,0,0,1,0,0,0,0,0,0,0,0
SPRR2A,0,0,0,0,0,0,0,0,0,0,0
SPRR2B,0,0,0,0,0,0,0,0,0,0,0
SPRR2D,0,0,0,0,0,0,0,0,0,0,0
SPRR2E,0,0,0,0,0,0,0,0,0,0,0
SPRR2F,0,0,1,0,0,1,0,0,0,0,0
SPRR2G,3,16,7,7,4,5,3,7,3,2,4
SPRR3,0,0,0,0,1,0,0,0,0,0,0
SPRR4,0,0,0,0,0,0,0,0,0,0,0
SPRTN,264,299,299,199,224,270,203,316,181,214,231
SPRY1,542,511,541,410,397,416,438,482,544,340,230
SPRY2,2249,2493,3138,2163,1803,5166,2040,2404,2298,5007,1774
SPRY3,275,652,544,532,258,535,306,671,653,163,684
SPRY4,1107,2300,2642,2496,1389,1618,1357,2909,2600,3561,1601
SPRY4-AS1,40,32,75,37,56,55,58,62,60,62,23
SPRYD3,9521,29309,16486,21103,8023,17110,9094,27856,22000,6462,8813
SPRYD4,144,188,232,170,151,199,199,270,179,157,119
SPRYD7,1231,2327,1925,1946,933,1975,1213,2128,1990,427,2387
SPRYD7P1,0,0,1,2,0,0,0,0,0,0,0
SPSB1,651,569,478,254,385,288,342,308,329,2042,168
SPSB2,179,183,207,147,111,103,165,152,101,269,34
SPSB3,14,25,23,27,13,8,30,42,31,72,4
SPSB4,160,326,223,134,102,105,168,199,160,151,45
SPTA1,2,0,8,6,0,0,2,0,0,0,1
SPTAN1,39987,100781,73180,72611,34387,79032,48273,89837,75507,18891,43795
SPTB,3990,8247,7103,6630,2756,6662,3855,9814,7093,2795,3068
SPTBN1,69051,104588,89408,73135,54457,102846,69837,105674,89556,32971,58896
SPTBN2,17484,37876,33446,33223,12336,35553,16766,50056,33934,17085,13173
SPTBN4,9804,16107,17094,13668,8436,12220,11384,19977,14934,19214,4086
SPTBN5,670,504,664,486,287,235,384,513,553,1556,151
SPTLC1,1195,1869,1592,1241,1257,1496,1096,1337,1346,617,1520
SPTLC1P1,8,1,5,4,13,2,6,4,9,9,2
SPTLC1P3,0,0,0,0,0,0,0,0,0,0,0
SPTLC1P4,0,0,0,0,0,0,0,0,0,0,0
SPTLC1P5,0,0,0,0,0,0,0,0,0,0,0
SPTLC2,2291,3539,2863,2289,2222,3150,1963,3011,2883,860,3680
SPTLC3,46,67,56,35,46,50,57,125,27,81,25
SPTSSA,729,780,748,514,537,729,620,660,594,735,629
SPTSSB,758,1823,1259,1207,512,1275,672,1507,1630,329,1293
SPTY2D1,404,617,536,537,320,787,394,659,531,420,615
SPTY2D1OS,23,14,15,8,17,11,15,20,9,30,5
SPX,689,953,829,296,941,464,621,365,400,201,318
SPZ1,3,0,0,0,1,0,0,0,0,0,1
SQLE,919,1575,1313,1423,842,1717,900,2338,1009,871,1450
SQLE-DT,3,2,2,0,1,0,2,1,0,2,1
SQOR,80,38,56,35,41,40,60,50,41,116,30
SQSTM1,3704,6362,5095,4697,2988,4074,3286,6163,4804,3772,1943
