symbol,SL5883,SL6415,SL7399,SL7629,SL7809,SL7846
TDRG1,7,67,88,61,39,53
TDRKH,391,896,1322,1435,892,1125
TDRKH-AS1,6,19,17,21,12,16
TDRP,158,488,629,722,344,510
TEAD1,298,1062,741,2307,1496,1250
TEAD2,36,124,119,162,148,58
TEAD3,50,240,150,168,214,151
TEAD4,17,28,36,62,41,40
TEC,9,24,21,26,21,22
TECPR1,3518,5342,8247,10564,5482,4883
TECPR2,2178,4751,6105,8953,5806,4259
TECR,1112,4151,4451,5100,2963,2260
TECRL,0,17,2,1,2,4
TECRP2,0,0,1,0,1,0
TECTA,154,222,453,574,287,292
TECTB,0,15,1,2,9,3
TEDC1,162,430,606,630,416,283
TEDC2,54,168,237,169,102,151
TEDDM1,2,8,5,9,2,4
TEF,2009,4903,8086,9324,5224,6037
TEFM,47,188,179,255,156,189
TEK,321,836,537,1533,868,974
TEKT1,9,18,31,42,22,19
TEKT2,19,51,88,71,49,41
TEKT3,3,39,17,11,11,16
TEKT4,1,10,15,8,3,5
TEKT4P2,17,34,78,71,36,43
TEKT4P3,0,0,0,0,0,0
TEKT5,1,14,18,4,5,2
TELO2,701,1378,2402,3317,2228,1014
TEMN3-AS1,0,3,0,3,2,2
TEN1,2,0,2,2,1,0
TEN1-CDK3,9,17,52,37,13,28
TENM1,433,879,1486,2710,978,1877
TENM2,1518,4009,5513,7665,3285,5275
TENM3,966,1981,3905,6531,2110,3731
TENM4,1091,1343,3091,4205,1873,2752
TENT2,239,540,622,1131,655,794
TENT4A,370,739,1314,1607,711,990
TENT4B,334,1039,1448,1571,768,1287
TENT5A,44,170,80,240,220,156
TENT5B,12,49,29,37,64,27
TENT5C,8,34,27,36,26,42
TENT5D,0,3,0,0,1,1
TEP1,158,309,279,798,495,317
TEPP,12,18,40,43,29,17
TEPSIN,105,154,341,416,168,173
TERB1,0,15,7,5,12,10
TERB2,0,4,2,0,2,2
TERF1,295,1036,1419,1880,950,1293
TERF2,571,1223,2024,2700,1173,1784
TERF2IP,2436,7738,10996,13828,6118,8176
TERT,2,6,8,6,4,6
TES,16,50,48,84,52,42
TESC,172,580,632,783,309,399
TESK1,2026,2938,5194,5318,3259,2192
TESK2,108,170,197,693,343,213
TESMIN,49,44,82,90,48,53
TESPA1,1606,4588,7853,5030,1746,5757
TET1,51,106,122,262,167,250
TET2,172,422,572,1060,618,785
TET3,376,634,1185,1655,945,969
TEX10,193,707,850,1100,667,809
TEX101,1,5,3,1,6,4
TEX11,0,10,2,0,6,3
TEX12,0,4,2,7,0,10
TEX13B,1,1,5,1,3,1
TEX14,11,41,18,62,63,37
TEX15,16,78,60,100,71,108
TEX19,0,1,0,2,0,0
TEX2,1510,3277,4897,7039,3527,3573
TEX22,22,60,59,77,51,39
TEX26,12,43,48,53,29,27
TEX26-AS1,6,15,17,23,8,8
TEX261,562,1450,1512,2469,1600,1153
TEX264,277,821,1037,1379,759,621
TEX29,24,62,61,40,30,59
TEX30,34,97,136,162,76,131
TEX33,0,3,0,0,2,1
TEX35,3,8,1,6,7,5
TEX36,0,2,0,1,1,0
TEX36-AS1,0,3,0,2,1,0
TEX37,0,1,1,0,1,1
TEX38,4,7,8,8,4,7
TEX41,4,27,14,13,22,14
TEX43,2,3,1,3,0,1
TEX44,0,3,2,1,5,0
TEX45,14,35,31,56,31,36
TEX46,1,6,8,8,6,5
TEX47,0,1,3,2,3,3
TEX48,2,5,9,4,4,9
TEX49,0,7,1,0,5,0
TEX50,0,0,0,0,0,2
TEX51,0,2,0,0,1,1
TEX53,8,8,10,7,7,15
TEX55,1,12,9,8,4,7
TEX9,10,53,44,82,50,70
TF,4418,1738,4734,29478,10635,3183
TFAM,169,555,811,1030,556,969
TFAP2A,7,23,24,29,25,12
TFAP2B,0,3,0,5,3,1
TFAP2C,0,21,13,28,17,12
TFAP2D,1,2,1,1,3,3
TFAP2E,92,225,227,285,179,129
TFAP4,91,207,401,414,209,254
TFB1M,34,82,117,214,91,123
TFB2M,39,103,161,179,91,124
TFCP2,477,1190,1516,2219,1216,1216
TFCP2L1,3,50,41,30,10,11
TFDP1,182,717,789,1309,630,680
TFDP2,286,901,979,1572,1016,1269
TFDP3,0,2,0,0,2,0
TFE3,2518,4692,7145,8468,6042,4672
TFEB,353,376,627,1820,1092,311
TFEC,2,14,6,84,37,25
TFF1,0,1,1,0,0,0
TFF2,0,1,0,0,0,0
TFF3,0,2,2,2,1,0
TFG,489,1379,2093,2439,1179,1519
TFGP1,0,1,1,0,7,2
TFIP11,296,777,936,1184,720,767
TFPI,27,65,75,131,98,98
TFPI2,1,3,5,31,6,6
TFPI2-DT,0,0,0,0,0,0
TFPT,102,321,499,511,230,312
TFR2,384,781,959,836,772,499
TFRC,608,1397,2661,2290,1296,1861
TG,20,57,51,94,79,70
TGDS,28,97,82,180,101,85
TGFA,170,223,233,1242,533,274
TGFA-IT1,0,0,0,0,0,0
TGFB1,148,516,434,1331,746,407
TGFB1I1,60,208,186,312,344,158
TGFB2,117,675,355,1011,756,701
TGFB2-AS1,2,20,17,26,26,21
TGFB3,246,518,476,998,875,403
TGFBI,65,119,260,437,211,459
TGFBR1,86,228,254,799,349,358
TGFBR2,387,341,604,1612,924,744
TGFBR3,116,472,293,596,567,413
TGFBR3L,53,139,346,369,175,179
TGFBRAP1,475,821,1475,2017,947,1305
TGIF1,25,120,64,157,135,74
TGIF2,27,129,82,192,101,92
TGIF2-RAB5IF,0,0,0,0,0,0
TGIF2LX,0,1,0,0,0,0
TGIF2LY,0,0,0,0,0,0
TGM1,40,89,156,110,48,58
TGM2,1459,1516,2469,3409,2937,1698
TGM3,20,28,32,60,34,54
TGM4,0,4,3,3,11,4
TGM5,0,1,3,3,3,0
TGM6,0,7,0,5,2,0
TGM7,0,2,1,0,2,0
TGOLN2,3734,6169,10091,16101,6925,9850
TGS1,141,688,858,1062,674,915
TH,17,60,113,149,79,44
TH2LCRR,4,11,11,11,6,11
THADA,196,531,649,808,507,596
THAP1,37,119,175,228,124,167
THAP10,102,209,256,330,162,261
THAP11,101,351,535,736,362,328
THAP12,269,685,848,1162,637,842
THAP12P3,1,2,2,3,3,0
THAP12P5,0,5,3,0,3,5
THAP12P8,1,2,8,7,3,7
THAP2,81,206,285,520,253,275
THAP3,98,288,373,489,262,242
THAP4,567,1767,2363,2444,1477,1414
THAP5,224,642,926,1220,619,858
THAP6,82,211,315,471,306,330
THAP7,205,821,927,975,548,561
THAP7-AS1,14,39,62,51,23,30
THAP8,136,342,450,558,371,264
THAP9,41,102,116,207,119,113
THAP9-AS1,117,450,546,657,364,402
THBD,39,81,99,370,112,139
THBS1,111,169,293,1694,265,431
THBS2,571,466,673,4639,2023,869
THBS3,116,400,695,497,318,337
THBS4,232,695,371,1030,1051,600
THBS4-AS1,8,22,14,29,22,21
THCAT158,0,5,6,5,6,3
THEG,21,24,37,14,6,8
THEG5,0,0,0,0,0,0
THEGL,1,6,5,8,1,5
THEM4,181,389,568,692,302,381
THEM5,103,127,237,275,180,235
THEM6,639,1244,1758,1599,1129,1152
THEMIS,70,172,457,265,60,225
THEMIS2,138,149,278,632,249,185
THG1L,28,110,116,140,61,97
THNSL1,163,409,575,634,343,484
THNSL2,284,348,680,1726,564,499
THOC1,132,333,490,620,363,395
THOC2,548,1664,1986,2984,1626,1897
THOC3,54,157,251,150,73,206
THOC5,343,895,1325,1566,868,1113
THOC6,127,248,408,354,236,217
THOC7,153,590,895,916,458,730
THOC7-AS1,1,9,11,7,12,14
THOP1,1324,3111,4716,5341,3182,2574
THORLNC,0,0,3,1,0,1
THPO,57,173,236,163,116,110
THRA,4379,14921,18928,21072,12612,12644
THRA1/BTR,1,3,1,2,1,0
THRAP3,1034,2680,3974,6088,2792,3716
THRAP3P1,1,5,7,0,2,5
THRAP3P2,0,3,1,0,0,3
THRAP3P3,5,12,11,8,13,19
THRB,1960,4534,6539,7410,3773,5629
THRSP,3,7,9,7,15,7
THSD1,93,444,238,481,456,258
THSD4,306,433,475,821,632,553
THSD4-AS1,26,71,117,147,66,139
THSD7A,320,1381,1269,1805,1292,1964
THSD7B,26,86,60,117,81,61
THTPA,42,93,143,207,110,108
THUMPD1,387,1120,1629,2132,980,1549
THUMPD2,57,192,253,337,199,258
THUMPD3,206,508,736,1080,537,640
THUMPD3-AS1,101,333,431,454,266,364
THY1,4767,12130,28544,22174,8604,13384
THYN1,235,714,971,912,449,691
TIA1,303,754,1153,1811,735,939
TIAF1,215,221,528,1127,452,362
TIAL1,248,601,767,1323,563,805
TIAM1,816,2095,2543,4786,1949,2685
TIAM2,353,822,1482,1108,617,1004
TICAM1,267,603,1139,1108,693,605
TICAM2,0,0,2,3,4,5
TICRR,27,74,46,71,70,67
TIE1,707,833,1962,1851,1105,847
TIFA,25,77,116,98,45,92
TIFAB,1,2,0,3,1,0
TIGAR,64,139,217,313,153,222
TIGD1,27,100,113,138,63,71
TIGD2,29,60,72,116,65,73
TIGD3,27,57,104,73,57,64
TIGD4,12,22,34,38,16,43
TIGD5,109,244,413,553,286,211
TIGD6,37,149,143,196,107,99
TIGD7,12,39,61,84,35,43
TIGIT,3,12,3,4,2,9
TIMD4,2,11,4,7,4,3
TIMELESS,55,112,172,331,175,148
TIMM10,116,418,409,417,244,345
TIMM10B,394,647,1082,1561,785,947
TIMM13,235,847,994,1038,544,439
TIMM17A,294,866,1336,1385,539,1008
TIMM17B,178,538,707,736,435,505
TIMM21,157,521,638,803,360,452
TIMM22,204,633,935,958,464,546
TIMM23B,7,7,9,3,4,10
TIMM23B-AGAP6,14,23,23,40,31,29
TIMM29,100,331,432,525,291,264
TIMM44,387,1050,1663,1766,935,696
TIMM50,530,1779,2387,2317,1251,1464
TIMM8A,55,168,222,321,148,242
TIMM8B,37,149,177,232,125,165
TIMM9,34,164,187,234,115,155
TIMMDC1,234,703,801,1175,574,702
TIMP1,63,386,229,332,299,209
TIMP2,2578,7080,8131,17550,7887,7800
TIMP3,908,3984,2263,4411,3948,2674
TIMP4,26,134,53,159,126,134
TINAG,0,20,11,4,7,8
TINAGL1,295,723,762,921,721,555
TINCR,305,596,798,1557,1035,603
TINF2,339,876,1172,1596,871,797
TIPARP,101,412,375,696,487,411
TIPIN,18,97,100,130,81,103
TIPRL,220,430,622,994,355,705
TIRAP,46,123,172,170,124,186
TJAP1,833,672,1319,3566,1630,751
TJP1,1961,4017,4275,13007,7115,4931
TJP2,369,934,651,3930,2000,1002
TJP3,42,126,138,199,90,59
TK1,17,33,63,89,58,35
TK2,343,978,1138,1675,1061,1180
TKFC,478,1006,1551,1919,1168,1007
TKT,1910,5420,6859,7831,4755,4598
TKTL1,1,6,7,9,17,4
TKTL2,0,2,2,3,2,2
TLCD1,3,142,79,76,77,38
TLCD2,5,25,29,26,21,22
TLCD3A,109,353,367,539,409,262
TLCD3B,552,1819,2865,2075,1256,1541
TLCD4,454,1352,1777,2507,1144,1971
TLCD4-RWDD3,0,1,2,7,5,3
TLCD5,165,530,584,1415,582,559
TLDC2,3,11,18,21,15,17
TLE1,532,1711,1882,3176,1977,1445
TLE2,889,2055,2429,3105,1961,1307
TLE3,332,1092,1507,2259,1162,996
TLE4,729,789,2199,5553,1646,1490
TLE5,3676,10037,16819,17295,9778,10722
TLE6,13,40,35,51,34,29
TLE7,0,1,0,1,0,0
TLK1,848,2042,2943,3723,1741,3290
TLK2,339,848,1172,1538,842,992
TLK2P1,21,86,94,45,55,63
TLL1,42,52,113,132,58,108
TLL2,78,156,243,459,186,186
TLN1,2524,5622,4760,13407,10259,5670
TLN2,3133,5078,9964,13626,5554,9276
TLNRD1,237,542,1202,2156,778,749
TLR1,7,19,15,139,64,37
TLR10,3,18,17,123,30,31
TLR12P,0,4,0,0,1,0
TLR2,7,40,14,56,35,41
TLR3,8,34,27,96,50,49
TLR4,75,607,185,848,594,487
TLR5,15,34,27,78,43,41
TLR6,4,16,8,136,24,33
TLR7,5,17,9,154,57,32
TLR8,0,2,0,10,2,0
TLR8-AS1,0,3,0,0,2,1
TLR9,0,3,9,6,2,6
TLX1,0,5,1,0,1,0
TLX1NB,0,0,1,0,0,0
TLX2,6,12,21,30,18,19
TLX3,0,1,0,0,1,0
TM2D1,115,395,506,599,311,420
TM2D2,277,741,1055,1362,591,883
TM2D3,727,2012,2942,2965,1262,1815
TM4SF1,146,263,212,675,353,402
TM4SF1-AS1,0,0,0,0,0,1
TM4SF18,165,170,159,527,263,220
TM4SF19,1,10,4,9,6,7
TM4SF19-AS1,1,8,5,13,6,3
TM4SF20,2,6,5,5,6,5
TM4SF4,0,3,2,0,0,0
TM4SF5,1,3,0,0,4,1
TM6SF1,398,712,1234,1518,592,1119
TM6SF2,6,14,14,12,12,7
TM7SF2,535,1339,1847,2262,1238,940
TM7SF3,541,863,1321,2431,1096,1339
TM9SF1,19,67,83,85,44,58
TM9SF2,1036,2004,3141,5360,2160,3036
TM9SF3,1345,2768,3801,7422,3137,4350
TM9SF4,1221,2811,4298,5147,2456,2597
TMA16,33,132,143,198,106,162
TMA7,37,242,323,254,174,224
TMBIM1,682,2180,1155,3820,2771,1333
TMBIM4,47,177,147,524,115,278
TMBIM6,4267,15287,13081,25942,14558,11531
TMBIM7P,0,5,0,2,1,0
TMC1,1,34,13,48,39,30
TMC2,8,72,57,69,49,30
TMC3,10,10,28,23,9,12
TMC4,47,124,168,170,182,141
TMC5,13,72,71,68,54,50
TMC6,1090,392,909,5214,2218,661
TMC7,159,147,210,1309,503,204
TMC8,73,115,77,539,185,84
TMCC1,566,1315,1998,3049,1429,2082
TMCC1-AS1,91,200,320,345,211,257
TMCC2,3039,5678,8102,11653,6903,4783
TMCC3,425,293,477,2657,1228,550
TMCO1,179,588,656,1070,572,643
TMCO2,1,4,3,2,4,2
TMCO3,308,740,748,1487,879,634
TMCO4,46,218,238,265,214,154
TMCO5A,0,7,2,0,6,4
TMCO6,98,189,316,379,240,195
TMED1,9,59,58,95,43,44
TMED10,900,2067,2596,5450,2739,2980
TMED11P,4,21,33,57,15,11
TMED2,460,1370,1862,2870,1297,1658
TMED3,233,556,833,1010,568,620
TMED4,445,1206,1614,2561,1208,1174
TMED5,355,705,848,1829,933,1031
TMED6,3,18,25,27,28,28
TMED7,529,1362,1413,3369,1538,1788
TMED7-TICAM2,1,1,0,1,0,0
TMED8,726,1715,2437,3339,1628,2468
TMED9,379,1330,1923,2405,1183,1221
TMEFF1,5,9,26,53,18,24
TMEFF2,798,1142,2308,3856,1399,1651
TMEM100,11,182,46,74,77,57
TMEM101,93,271,338,457,248,280
TMEM102,8,10,11,51,29,15
TMEM104,259,709,793,1410,914,528
TMEM105,0,7,2,4,1,3
TMEM106A,20,41,50,158,97,79
TMEM106B,838,1566,2430,4956,1988,3582
TMEM106C,203,592,840,925,442,662
TMEM107,47,168,246,239,139,198
TMEM108,368,1381,1533,1929,1042,1293
TMEM109,480,941,1420,1827,1001,1157
TMEM11,132,483,605,461,345,385
TMEM114,0,0,1,0,0,1
TMEM115,238,620,880,921,606,580
TMEM116,42,134,159,248,148,152
TMEM117,63,152,275,310,168,192
TMEM119,15,30,8,442,153,66
TMEM120A,172,781,852,991,618,563
TMEM120B,313,771,1186,1174,719,714
TMEM121,198,441,1117,1427,618,441
TMEM121B,734,1019,2492,2615,1011,1445
TMEM123,451,796,917,3204,1495,991
TMEM125,163,110,212,1328,566,162
TMEM126A,55,188,262,311,130,223
TMEM126B,155,542,654,834,356,550
TMEM127,1600,3072,5188,5956,2897,3799
TMEM128,97,327,256,512,297,333
TMEM129,1090,2575,3405,4776,3257,2010
TMEM130,10120,18247,31532,33702,15608,21392
TMEM131,597,1462,2335,3164,1451,2111
TMEM131L,56,156,181,282,168,219
TMEM132A,8389,12297,23789,33299,20522,8978
TMEM132B,2008,4771,7728,9593,4353,8534
TMEM132C,439,732,773,1669,1186,921
TMEM132D,644,1499,2977,2716,1216,1980
TMEM132D-AS1,1,5,5,6,8,2
TMEM132D-AS2,0,3,1,3,2,4
TMEM132E,274,433,848,924,660,565
TMEM134,122,350,492,605,338,354
TMEM135,99,315,433,655,382,474
TMEM138,92,292,356,397,271,308
TMEM139,8,11,12,74,34,16
TMEM140,150,97,170,540,220,231
TMEM141,109,237,398,379,205,226
TMEM143,144,365,586,613,353,315
TMEM144,1224,671,1325,11517,3572,1234
TMEM145,695,1346,2438,2535,1160,1083
TMEM147,191,657,730,822,522,489
TMEM147-AS1,69,148,212,274,190,139
TMEM14A,206,816,1224,1246,453,777
TMEM14B,94,337,428,584,250,354
TMEM14C,175,598,726,1021,453,592
TMEM14EP,1,0,0,6,5,2
TMEM150A,129,382,361,419,367,278
TMEM150B,2,14,15,12,20,7
TMEM150C,472,1501,1764,1668,918,1382
TMEM151A,1759,2623,6932,11361,4828,3111
TMEM151B,7111,8995,17900,19851,13213,13139
TMEM154,5,44,29,53,33,43
TMEM156,2,11,4,51,13,10
TMEM158,61,286,479,512,211,279
TMEM159,58,228,228,390,184,234
TMEM160,52,311,594,581,277,372
TMEM161A,252,688,914,1036,586,473
TMEM161B,107,319,389,498,278,398
TMEM161B-AS1,91,326,484,567,355,442
TMEM163,153,440,705,597,325,332
TMEM164,244,1015,856,1120,873,811
TMEM165,388,669,896,2202,1160,768
TMEM167A,1013,2297,2892,4721,2246,2902
TMEM167B,432,1290,1472,2386,1128,1316
TMEM168,150,459,469,897,510,613
TMEM169,111,185,507,620,204,363
TMEM17,92,251,365,411,215,258
TMEM170A,126,630,639,1159,752,603
TMEM170B,954,1853,2418,3966,2049,3495
TMEM171,8,20,29,150,26,11
TMEM174,1,4,0,1,2,0
TMEM175,1074,2705,3488,3720,2328,1507
TMEM176A,35,556,124,379,391,206
TMEM176B,52,580,195,357,419,214
TMEM177,114,314,447,430,234,287
TMEM178A,777,2142,3677,3535,1297,1930
TMEM178B,1502,3246,5907,6854,2814,6225
TMEM179,1039,1882,3147,2855,1707,1545
TMEM179B,95,269,339,374,323,276
TMEM18,158,457,602,840,451,555
TMEM18-DT,0,23,6,9,5,6
TMEM181,857,1510,3037,4562,1711,2820
TMEM182,21,91,95,122,58,107
TMEM183A,551,1138,2044,2218,976,1682
TMEM183AP1,0,1,3,1,0,0
TMEM184A,4,13,20,38,27,25
TMEM184B,2034,4548,6558,9221,5156,4130
TMEM184C,408,801,1281,1966,982,1412
TMEM185B,96,242,243,651,339,257
TMEM186,53,158,244,207,130,137
TMEM187,45,145,178,242,129,110
TMEM19,236,673,916,1290,657,840
TMEM190,3,3,6,6,2,2
TMEM191A,30,140,187,198,80,128
TMEM191C,19,86,115,132,43,65
TMEM192,254,1066,1127,1624,883,1055
TMEM196,184,373,695,1275,403,816
TMEM198,466,1050,1764,1583,917,786
TMEM198B,224,400,473,873,543,310
TMEM199,51,126,175,224,111,133
TMEM200A,70,136,276,387,128,375
TMEM200B,16,53,70,89,58,39
TMEM200C,185,352,800,1158,494,781
TMEM201,715,1392,2050,2757,1705,1381
TMEM202,0,2,1,2,1,1
TMEM202-AS1,3,20,32,31,37,22
TMEM203,323,870,1289,1565,710,747
TMEM204,125,277,332,379,281,205
TMEM205,139,501,651,616,293,378
TMEM207,0,3,1,0,0,0
TMEM208,75,339,427,357,236,287
TMEM209,111,303,279,730,328,332
TMEM210,1,4,6,5,4,2
TMEM211,1,6,9,20,11,10
TMEM212,1,8,4,6,6,6
TMEM213,3,12,16,4,9,7
TMEM214,949,1910,2661,3063,1937,1623
TMEM215,2,16,37,74,18,26
TMEM216,43,220,244,216,144,158
TMEM217,8,32,22,30,26,17
TMEM218,29,86,83,181,103,95
TMEM219,511,1709,1561,2073,1526,1230
TMEM220,44,177,130,259,163,190
TMEM220-AS1,2,48,24,27,35,38
TMEM221,33,113,141,127,93,104
TMEM222,827,2263,2879,2923,1792,1621
TMEM223,92,233,413,408,201,243
TMEM225,1,12,6,1,2,2
TMEM225B,1,18,11,15,5,14
TMEM229A,41,81,102,349,141,87
TMEM229B,941,1447,2348,2829,1947,1671
TMEM230,691,1976,2486,3582,1793,1822
TMEM231,104,419,408,600,336,384
TMEM232,64,179,260,309,183,318
TMEM233,53,266,282,467,246,195
TMEM234,83,209,440,388,211,225
TMEM235,587,233,504,1756,979,290
TMEM236,0,1,0,2,1,0
TMEM237,197,554,674,920,399,717
TMEM238,2,6,16,10,7,14
TMEM238L,0,8,2,4,13,3
TMEM239,0,2,0,0,0,0
TMEM240,138,525,988,769,355,443
TMEM241,138,389,503,579,319,522
TMEM242,257,647,1167,1384,578,922
TMEM243,58,179,254,177,120,176
TMEM244,4,8,21,11,11,20
TMEM245,2763,5347,8935,9318,5531,8535
TMEM246-AS1,3,8,5,16,7,14
TMEM248,869,2375,3339,4697,1956,2881
TMEM248P1,0,0,0,0,0,1
TMEM25,1610,2823,5433,4962,2483,3147
TMEM250,1083,2306,4081,4113,2354,1864
TMEM251,14,60,107,108,44,77
TMEM252,5,1,0,10,8,3
TMEM252-DT,0,2,0,0,0,0
TMEM253,2,10,8,10,9,7
TMEM254,236,622,826,1010,598,523
TMEM255A,65,249,101,397,305,225
TMEM255B,34,69,152,135,54,44
TMEM256,4,17,18,13,7,16
TMEM256P2,0,9,1,0,2,7
TMEM258,92,225,314,391,215,163
TMEM259,2296,6038,9131,11981,6397,4197
TMEM26,20,36,35,46,30,48
TMEM260,102,236,349,625,272,345
TMEM262,16,25,37,47,28,27
TMEM263,249,623,820,1414,646,889
TMEM266,130,362,546,418,249,375
TMEM267,51,196,256,291,153,231
TMEM268,1073,2384,4480,4238,1967,2934
TMEM270,0,2,0,1,3,0
TMEM271,73,263,442,533,164,183
TMEM273,52,45,90,317,166,60
TMEM30A,2835,5708,8989,13053,5477,9338
TMEM30A-DT,1,8,11,16,11,9
TMEM30B,12,17,40,73,45,41
TMEM30CP,0,2,0,1,1,2
TMEM31,3,1,5,1,5,1
TMEM33,617,1516,2038,3303,1384,2392
TMEM35A,600,1291,2316,2460,1109,1951
TMEM35B,0,1,0,0,1,0
TMEM37,4,4,4,38,22,11
TMEM38A,993,1784,3540,2634,1239,1576
TMEM38B,31,113,116,352,179,132
TMEM39A,85,275,215,449,279,271
TMEM39B,178,566,751,680,415,433
TMEM40,1,13,8,7,7,6
TMEM41A,188,516,645,792,447,535
TMEM41B,193,771,1025,1896,763,888
TMEM42,151,386,522,677,336,332
TMEM43,330,892,1297,1621,861,851
TMEM44,156,438,703,543,332,359
TMEM45A,12,34,20,86,39,27
TMEM45B,14,63,54,56,42,36
TMEM47,427,2767,1515,3687,2837,2214
TMEM50A,517,1420,1787,3039,1113,1357
TMEM50B,307,844,1058,1363,709,948
TMEM51,33,188,131,293,208,130
TMEM51-AS1,6,20,18,21,21,5
TMEM52,14,74,99,80,64,41
TMEM52B,11,26,111,126,60,65
TMEM53,84,295,629,373,240,266
TMEM54,195,510,715,743,473,425
TMEM59,864,2088,2661,5337,2230,2237
TMEM59L,6720,16533,28555,27198,12083,13904
TMEM60,41,154,185,190,126,125
TMEM61,0,4,8,5,1,4
TMEM62,142,356,493,627,318,424
TMEM63A,2197,956,1644,11952,5690,1462
TMEM63B,2136,3198,6781,7452,3835,3605
TMEM63C,1065,1655,3931,2971,1696,2378
TMEM64,123,225,358,942,339,354
TMEM65,253,896,1172,1661,693,1358
TMEM67,67,242,350,314,187,257
TMEM68,78,260,341,560,220,351
TMEM69,94,373,446,419,262,332
TMEM70,144,554,792,760,345,592
TMEM71,2,14,14,13,16,15
TMEM72,1,12,5,8,7,21
TMEM72-AS1,29,52,110,82,46,64
TMEM74,30,74,109,197,72,152
TMEM74B,240,820,1038,810,432,434
TMEM79,51,138,153,249,135,104
TMEM80,248,639,759,912,548,416
TMEM81,44,129,215,184,70,121
TMEM82,0,7,0,2,4,0
TMEM86A,93,214,344,445,260,251
TMEM86B,26,61,83,97,43,40
TMEM87A,219,467,626,1629,776,635
TMEM87B,153,318,502,707,334,493
TMEM88,37,72,130,118,75,43
TMEM88B,131,75,239,1863,679,167
TMEM89,0,6,2,1,3,4
TMEM8B,1094,3026,4066,4989,3124,2715
TMEM9,1035,2980,3746,3858,2383,2821
TMEM91,47,166,229,200,89,126
TMEM92,0,8,4,9,7,6
TMEM92-AS1,0,1,1,7,1,0
TMEM94,3685,10556,9138,15754,12041,6365
TMEM95,1,4,2,4,7,2
TMEM97,99,372,427,457,267,351
TMEM97P1,1,3,2,3,1,1
TMEM98,393,443,456,2191,1078,324
TMEM99,14,41,70,90,47,52
TMEM9B,370,1185,1392,1956,1104,1147
TMEM9B-AS1,6,57,59,140,45,47
TMF1,340,1083,1580,2402,1303,2015
TMIE,125,377,449,577,360,392
TMIGD1,0,5,0,0,3,0
TMIGD2,2,14,15,47,14,9
TMIGD3,20,65,22,300,125,58
TMLHE,80,270,217,340,274,245
TMLHE-AS1,0,14,1,2,5,2
TMOD1,193,628,852,952,587,794
TMOD2,7801,16426,21571,30767,14651,26982
TMOD3,116,399,443,895,429,554
TMOD4,0,0,0,0,0,0
TMPO,196,509,682,1048,481,763
TMPO-AS1,3,10,9,20,11,8
TMPOP2,0,2,1,1,0,0
TMPPE,40,71,115,220,121,191
TMPRSS11A,2,8,4,5,18,10
TMPRSS11B,0,5,2,1,3,0
TMPRSS11BNL,1,1,0,0,1,1
TMPRSS11CP,6,29,18,21,16,19
TMPRSS11D,3,13,15,6,10,14
TMPRSS11E,0,2,0,1,2,1
TMPRSS11F,2,10,9,6,7,6
TMPRSS11GP,0,6,3,5,6,4
TMPRSS12,0,7,6,3,5,4
TMPRSS13,4,20,28,22,16,8
TMPRSS15,0,7,2,0,7,4
TMPRSS2,0,2,2,2,5,4
TMPRSS3,2,103,15,34,77,25
TMPRSS4,0,23,5,3,15,6
TMPRSS5,73,420,262,320,594,284
TMPRSS6,8,20,18,20,20,9
TMPRSS7,0,16,19,11,11,14
TMPRSS9,21,92,107,82,67,50
TMSB10,354,2243,3126,2954,1296,1828
TMSB15A,0,2,4,8,1,2
TMSB15B,35,44,53,101,41,56
TMSB4X,663,2895,3691,5804,2400,2924
TMSB4XP3,0,0,1,2,0,0
TMSB4XP4,2,11,20,15,12,11
TMSB4Y,0,0,0,0,0,0
TMTC1,838,1615,2356,3820,1545,3301
TMTC2,416,494,563,2809,1299,683
TMTC3,174,494,750,1018,404,796
TMTC4,446,512,537,2751,1211,650
TMUB1,266,838,1377,1385,901,570
TMUB2,730,1605,2487,2548,1383,1476
TMX1,61,215,212,612,255,281
TMX2,576,1499,1976,2454,1194,1648
TMX3,639,876,1876,2499,967,1947
TMX4,1721,3414,5703,7440,2920,6548
TNC,52,188,126,567,644,258
TNF,0,1,0,32,0,1
TNFAIP1,1063,2111,3130,3675,1969,2241
TNFAIP2,324,570,994,1194,490,575
TNFAIP3,25,75,57,271,144,92
TNFAIP6,5,25,23,76,24,22
TNFAIP8,3,25,20,46,30,24
TNFAIP8L1,537,1298,2694,2111,945,1389
TNFAIP8L2,11,9,17,77,23,24
TNFAIP8L3,169,582,609,791,431,514
TNFRSF10A,3,25,25,39,38,25
TNFRSF10B,79,246,256,349,247,191
TNFRSF10C,4,18,6,23,18,10
TNFRSF10D,15,35,39,58,19,19
TNFRSF11A,109,224,316,483,174,359
TNFRSF11B,4,48,18,28,38,30
TNFRSF12A,3,15,18,42,16,14
TNFRSF13B,1,5,3,0,5,1
TNFRSF13C,1,3,14,36,5,11
TNFRSF14,464,857,1434,1313,832,947
TNFRSF17,0,13,15,1,1,16
TNFRSF18,45,58,87,171,77,50
TNFRSF19,62,97,115,263,115,119
TNFRSF1A,106,549,364,673,499,461
TNFRSF1B,197,245,286,943,561,318
TNFRSF21,1206,2926,4162,5835,2472,3089
TNFRSF25,370,1119,2092,1314,499,760
TNFRSF4,7,22,24,17,12,38
TNFRSF6B,0,0,0,0,0,0
